CTRY,MCA,UNLocode,Country/Port Name,Label using special characters,Nat. Stat. Group,Statistical Port,National Code,2024 list: modifications compared to 2023 list,TEN-T network,Port on an island (X: Island; O: Outer region),Sea ,Sea code,NUTS 3 code,2023 list: modifications compared to 2022 list,2022 list: modifications compared to 2021 list,2021 list: modifications compared to 2020 list,2020 list: modifications compared to 2019 list,2019 list: modifications compared to 2018 list,2018 list: modifications compared to 2017 list,2017 list: modifications compared to 2016 list,2016 list: modifications compared to 2015 list,2015 list: modifications compared to 2014 list,2014 list: modifications compared to 2013 list,2013 list: modifications compared to 2012 list,2012 list: modifications compared to 2011 list,2011 list: modifications compared to 2010 list,2010 list: modifications compared to 2009 list,2009 list: modifications compared to 2008 list,2008 list: modifications compared to 2007 list,2007 list: modifications compared to 2006 list,2006 list: modifications compared to 2005 list,2005 list: modifications compared to 2004 Excel list,2004 Excel list: modifications compared to 2004 official list,2004 official list: modifications compared to 2000 official list,2000 official list: modifications compared to 1998 official list,previous changes (partial coverage) and other comments,Coordinates from 2009 list or provided by country,Coordinates UNECE,Coordinates Antwerpen (March 2009),Coordinates GISCO     Longitude    (SIF January 2009),Coordinates GISCO     Latitude    (SIF January 2009),Label in Comm Dec 2008/861,Label in UNECE
NO,NO00,NONYH,Nyhamna,,NOMOL,,,,,,North Sea,4,NO0A3,,,,,,,,,2015: New entry as non-statistical port,,,,,,,,,,,,,,,,6251N 00657E,,,,,
NO,NO00,NONZC,Larsnes,,,X,,,,,North Sea,4,NO0A3,,,,,2019: Become statistical port (previously NO88A),,2017: New entry as non-statistical port,,,,,,,,,,,,,,,,,,6213N 00536E,,,,,
NO,NO00,NOODD,Odda,,NO88K,,,,,,North Sea,4,NO0A2,,,,,,,2017: Previously Ref stat port NO888,,,,,,,2010: Becomes non-statistical with reference statistical port NO888,,,,,,2004: Re-introduced,,2000: Deleted ,,6004N 00632E,,6004N 00633E,6.55,60.06666667,,Odda
NO,NO00,NOIDR,Inndyr,,,X,,,,,North Sea,4,NO071,,,,2020: Becomes a statistical port (previously NO88N),2019: New entry as non-statistical port - Ex NOBEJ - Beiarn,,,,,,,,,,,,,,,,,,,,,,14.02138,67.03531,,
NO,NO00,NOOKF,Oksfjord,Øksfjord,,X,,,,,North Sea,4,NO074,,,,,2019: Become statistical port (previously NOLOP),,,,,,,,2011: New entry as non-statistical port - Previously re-grouped with Loppa under code NOLOP,,,,,,,,,,,,7014N 02220E,,,,,
NO,NO00,NOOLD,Olden,,NOMAY,,,,,,North Sea,4,NO0A2,,,,,,,,,,,,,2011: New entry as non-statistical port,,,,,,,,,,,6150.41N 00648.21E,,,,,,
NO,NO00,NOOLL,Olderdalen,,,X,,,,,North Sea,4,NO074,,,,,2019: New entry as statistical port - Ex NOKAF - Kafjord,,,,,,,,,,,,,,,,,,,,,,20.52849,69.60341,,
NO,NO00,NOOLN,Olen,Ølen,NO88S,,,,,,North Sea,4,NO0A1,,,,,2019: Change of statistical port (previously NO88A),,2017: Becomes a non-statistical port,,,,,,,2010: Becomes statistical port,,,,,,2004: New entry,,,,5936N 00548E,,,5.814214706,59.60564804,,Ølen
NO,NO00,NOOLV,Olve,Ølve,NOHUS,,,,,,North Sea,4,NO0A2,,,,,2019: New entry as non-statistical port - Moved from List 1Bis,,,,2015: New entry - Currently not surveyed - Minor port,,,,,,,,,,,,,,,,6001N 00548E,,,,,
NO,NO00,NOOMA,Omastranda,,NONHS,,,,,,North Sea,4,NO0A2,,,,,2019: New entry as non-statistical port,"2018: Previously ref stat port NOKVM, now ref nat stat port NONHS",,,,,,,,,,,,,,,,,,,,,5.97451,60.21691,,
NO,NO00,NOOOS,Os,,NOBGO,,,,,,North Sea,4,NO0A2,,,,,2019: New entry as non-statistical port - Moved from List2 and List4,,,,NO confirmed it is not a port - NOOSZ should be used - 2011: New entry as non-statistical port,,,,,,,,,,,,,,,6000N 00533E,,,,,,Tysnes
NO,NO00,NOORK,Orkanger,,NOTRD,,,,,,North Sea,4,NO060,,,,,,,,,,,,,2011: Reference statistical port defined + Change in Port name (previously Orkdal/Orkanger),,,,,,,"2004: Re-introduced - Ex NO402 - Change in port name replacing ""Orkanger"" (1998)",,2000: Deleted ,2015: statistical port in 2002,6319N 00950E,,6318N 00951E,,,,Orkanger
NO,NO00,NOORS,Orsta,Ørsta,,X,,,,,North Sea,4,NO0A3,,,,,,,,,2015: Re-introduced as statistical port,,,,2011: Deleted,2010: Port for small or fishing boats,,,,,,2004: New entry,,,,6212.05N 00607.59E,,,,,,
NO,NO00,NOOSE,Osnes - Vindafjord,,NO88S,,,,,,North Sea,4,NO0A1,,,,,2019: New entry as non-statistical port,,,,,,,,,,,,,,,,,,,,,,5.56199,59.5778,,
NO,NO00,NOOSL,Oslo,,,X,,,,,North Sea,4,NO081,,,,,,,,,,,,,,,,,,,,2004: Re-introduced,,2000: Deleted ,,5954N 01044E,,5954N 01043E,10.73959078,59.9154696,,Oslo
NO,NO00,NOOSY,Namsos,,NOTRD,,,,,,North Sea,4,NO060,,,,,2019: Become non-statistical port,,,,,,,,,2010: Becomes statistical port,,,,,,2004: Re-introduced,,2000: Deleted ,,6429N 01110E,,,,,,Namsos
NO,NO00,NOOTB,Ottersbo,,NOBKS,,,,,,North Sea,4,NO060,,,,,2019: Change of statistical port (previously NOOLA),,,,2015: New entry as non-statistical port,,,,,,,,,,,,,,UNECE list to be update (status code to be updated),,6342N 00945E,,,,,
NO,NO00,NOOYB,Bogoy,Bogøy,,X,,,,,North Sea,4,NO071,,,,,2019: New entry as statistical port,,,,,,,,,,,,,,,,,,,,,,,,,
NO,NO00,NOPOR,Porsgrunn,,,X,,,,,North Sea,4,NO091,,,,,,,,,2015: Replaces NOGVL which was wrongly used in the past,,,,2011: New entry as non-statistical port (ref: NOGVL),,,,,,,,,,,5907.09N 00937.27E,,,,,,
NO,NO00,NORAF,Rafnes,,NOPOR,,,,,,North Sea,4,NO091,,,,,,,,,2015: Change of ref stat port (previoulsy wrong code NOGVL),,,,2011: New entry as non-statistical port,,,,,,,,,,,5906N 00935E,,,,,,
NO,NO00,NORAU,Rauma,,NOMOL,,,,,,North Sea,4,,,,,,,,,,,,,,2011: New entry as non-statistical port,,,,,,,,,,,,,,,,,
NO,NO00,NORDB,Randaberg,,NOSVG,,,,,,North Sea,4,NO0A1,,,,,,,,,2015: New entry as non-statistical port,,,,,,,,,,,,,,,5901N 00537E,,,,,,
NO,NO00,NOREK,Rekefjord,,NO88K,,,,,,North Sea,4,NO0A1,,,,,,,2017: Previously Ref stat port NO888,,,,,,2011: New entry as non-statistical port - Previously re-grouped with Sokndal under code NOSOK,,,,,,,,,,,5819N 00615E,,,,,,
NO,NO00,NOREN,Rennesoy,Rennesøy,NOSVG,,,,,,North Sea,4,NO0A1,,,,,,,,,2015: New entry as non-statistical port,,,,,,,,,,,,,,,5906N 00540E,,,,,,
NO,NO00,NORES,Raunes - Vindafjord,,NO88S,,,,,,North Sea,4,NO0A1,,,,,2019: New entry as non-statistical port,,,,,,,,,,,,,,,,,,,,,,5.74892,59.43995,,
NO,NO00,NORIS,Risor,Risør,NO88S,,,,,,North Sea,4,NO092,,,,,2019: Change of statistical port (previously NO88A),,2017: Becomes a non-statistical port,,,,,,,,,,,,,2004: New entry,,,,5843N 00914E,,5843N 00914E,9.249705154,58.71632845,,Risør
NO,NO00,NORIV,Risavika,,NOSVG,,,,,,North Sea,4,NO0A1,,,,,2019: New entry as non-statistical port,,,,,,,,,,,,,,,,,,,,,,5.59359,58.92832,,
NO,NO00,NORMB,Ramberg,,,X,,,,,North Sea,4,NO071,,,,,2019: New entry as statistical port - Ex NOFKS - Flakstad,,,,,,,,,,,,,,,,,,,,,,13.2207,68.089017,,
NO,NO00,NORMV,Ramsvika,,NO88S,,,,,,North Sea,4,NO0A3,,,,,2019: Change of statistical port (previously NO88A),,2017: Previously Ref stat port NOEDE,,2015: New entry as non-statistical port,,,,,,,,,,,,,,,,6257N 00724E,,,,,
NO,NO00,NOROA,Roan,,NO88A,,,,,,North Sea,4,,,,,,,,2017: Moved from list 1bis,,2015: Moved from List 1 - Currently not surveyed - Minor port - Change in port name (previously: Roan/Bessaker),,,,,2010: To be deleted - Port for small or fishing boats,2004: New entry,,,,,,,,,,,,,,,
NO,NO00,NOROG,Rognan,,,X,,,,,North Sea,4,NO071,,,,,2019: Become statistical port (previously NO88A),,2017: Previously Ref stat port NOSDL,,2015: New entry as non-statistical port,,,,,,,,,,,,,,,,6706N 01523E,,15.39200687,67.10161591,,Saltdal
NO,NO00,NOROM,Gjerdsvika,,NONZC,,,,,,North Sea,4,NO0A3,,,,,2019: New entry as non-statistical port,,,,,,,,,,,,,,,,,,,,,,5.56939,62.25511,,
NO,NO00,NORON,Ronningen,Rønningen,NOPOR,,,,,,North Sea,4,NO091,,,,,2019: Change of statistical port (previously NOTRD),,,,"2015: New entry as non-statistical port (previous ref stat port: NOVER, until 2012)",,,,,,,,,,,,,,UNECE list to be update (status code to be updated),,6340N 01036E,,,,,
NO,NO00,NORSD,Rausand,,NOMOL,,,,,,North Sea,4,NO0A3,,,,,,,,,2015: New entry as non-statistical port,,,,,,,,,,,,,,,,6250N 00807E,,,,,
NO,NO00,NORSE,Rosendal,,NOHUS,,,,,,North Sea,4,NO0A2,,,,,2019: New entry as non-statistical port,"2018: Previously minor port, now ref nat stat port NOHUS",,,,,,,,,,,,,,,,,Does not refer to a port in UNLOCODE,,,,6.00625,59.98562,,
NO,NO00,NORSH,Risoyhamn,Risøyhamn,NOADN,,,,,,North Sea,4,NO071,,,,,2019: Change of statistical port (previously NOADY),,,,2015: New entry as non-statistical port,,,,,,,,,,,,,,,,6858N 01538E,,,,,
NO,NO00,NORUB,Rubbestadneset,,NOHAU,,,,,,North Sea,4,NO0A2,,,,,2019: Change of statistical port (previously NOKAS),,,,2015: New entry as non-statistical port,,,,,,,,,,,,,,,,5948N 00516E,,,,,
NO,NO00,NORVK,Rorvik,Rørvik,,X,,,,,North Sea,4,NO060,,,,,2019: Become statistical port (previously NOVKN),,,,,,,,2011: New entry as non-statistical port - Previously re-grouped with Vikna under code NOVKN,,,,,,,,,,,6452N 01057E,,,11.23333333,64.86666667,,Vikna
NO,NO00,NORYF,Rypefjord,,NOHFT,,,,,,North Sea,4,NO074,,,,,,,,,2015: New entry as non-statistical port,,,,,,,,,,,,,,,,7038N 02340E,,,,,
NO,NO00,NOSAC,Salangsverket,,NOSAL,,,,,,North Sea,4,NO074,,,,,2019: New entry as non-statistical port,,,,,,,,,,,,,,,,,,,,,,17.72008,68.9079,,
NO,NO00,NOSAF,Sandeid,,NO88S,,,,,,North Sea,4,NO0A1,,,,,2019: New entry as non-statistical port,,,,,,,,,,,,,,,,,,,,,,5.86747,59.54171,,
NO,NO00,NOSAG,Vormedal,,NOHAU,,,,,,North Sea,4,NO0A1,,,,,2019: Change of statistical port (previously NOKAS),,,,2015: New entry as non-statistical port,,,,,,,,,,,,,,,,5921N 00519E,,,,,
NO,NO00,NOSAI,Sandviksberget,,,X,,,,,North Sea,4,NO060,,,,,2019: New entry as statistical port - Ex NOOSN - Osen,,,,,,,,,,,,,,,,,,,,,,10.45235,64.32001,,Osen
NO,NO00,NOSAK,Stakkvik,,NOBGN,,,,,,North Sea,4,NO074,,,,,2019: New entry as non-statistical port,"2018: Previously minor port, now ref nat stat port NOBGN",,,,,,,,,,,,,,,,,,,,,19.66845,69.95508,,
NO,NO00,NOSAL,Salangen,,,X,,,,,North Sea,4,NO074,,,,,2019: Become statistical port (previously NO88A),,2017: Becomes a non-statistical port,,,,,,2011: Change in Port name (previously Sjøvegan/Salangen),2010: Becomes statistical port,,,,,,2004: New entry,,,Data for Sjøvegan are also included - No UNLOCODE exists for Sjøvegan (NOSVN may be used),6852N 01750E,,6854N 01743E,,,,Salangen
NO,NO00,NOSAS,Sandnes,,,X,,,,,North Sea,4,NO0A1 ,,,,,,,,,,,,,,,,,,,,2004: Re-introduced,,2000: Deleted ,,5851N 00544E,,5851N 00545E,5.75,58.85,,Sandnes
NO,NO00,NOSAT,Salten,,,X,,,,,North Sea,4,NO071,,2022: Becomes a statistical port (from 2020),,,2019: New entry as non-statistical port,,,,,,,,,,,,,,,,,,,,6721N 01536E,,,,,
NO,NO00,NOSAU,Sauda,,,X,,,,,North Sea,4,NO0A1,,,,,,,,,,,,,,,,,,,,2004: Re-introduced,,2000: Deleted ,,5938N 00621E,,5939N 00621E,6.366666667,59.65,,Sauda
NO,NO00,NOSAX,Sand,,,X,,,,,North Sea,4,NO0A1,,,,,2019: New entry as statistical port - Ex NOSUL - Suldal,,,,,,,,,,,,,,,,,,Data for Sand are also included - No UNLOCODE exists for Stand (NOQDA may be used),,,,6.24992,59.48407,,Suldal
NO,NO00,NOSAY,Sandsoy,,NOSTH,,,,,,North Sea,4,NO0A3,,,,,2019: Change of statistical port (previously NOHRD),,,,2015: Change in port name (previously: Sandøy),,,,,,,,,,,2004: New entry,,,,6857N 01640E,6857N 01640E,6857N 01640E,16.66666667,68.95,,Sandsoy
NO,NO00,NOSBA,Stord base,,NOSRP,,,,,,North Sea,4,NO0A2,,,,,2019: New entry as non-statistical port,,,,,,,,,,,,,,,,,,,,,,5.48398,59.754487,,
NO,NO00,NOSBT,Botn - Sandnessjoen,Botn - Sandnessjøen,NOSSJ,,,,,,North Sea,4,NO071,,,,,2019: New entry as non-statistical port,,,,,,,,,,,,,,,,,,,,,,12.65729,66.00793,,
NO,NO00,NOSDI,Sandvika,,NO88S,,,,,,North Sea,4,NO082,,,,,2019: New entry as non-statistical port,,,,,,,,,,,,,,,,,,,,,,10.52958,59.88948,,
NO,NO00,NOSDN,Sandane,,NOMAY,,,,,,North Sea,4,NO0A2,,,,,2019: New entry as non-statistical port - Ex NOGLP - Gloppen,,,,,,,,,,,,,,,,,,Does not refer to a port in UNLOCODE,,,,6.21248,61.77658,,
NO,NO00,NOSDZ,Stordal,,NO88S,,,,,,North Sea,4,NO0A3,,,,,2019: Change of statistical port (previously NO88A),,2017: Moved from list 1bis,,2015: Moved from List 1 - Currently not surveyed - Minor port,,,,,2010: To be deleted - Port for small or fishing boats,2004: New entry,,,,,,,,,,,,6.992712021,62.38236237,,
NO,NO00,NOSEJ,Seljeli,,NOMJF,,,,,,North Sea,4,NO071,,,,,2019: New entry as non-statistical port,,,,,,,,,,,,,,,,,,,,,,13.58094,66.13619,,
NO,NO00,NOSEV,Selva,,NO88S,,,,,,North Sea,4,NO060,,,,,2019: New entry as non-statistical port - Ex NOAGD - Agdenes,,,,,,,,,,,,,,,,,,,,,,9.72934,63.61606,,
NO,NO00,NOSGJ,Straumsgjerde,,NOSYK,,,,,,North Sea,4,NO0A3,,,,,,,,,2015: New entry as non-statistical port,,,,,,,,,,,,,,,6220.18N 00635.24E,,,,,,
NO,NO00,NOSGT,Skorgeneset,,NOMOL,,,,,,North Sea,4,NO0A3,,,,,,,,,2015: New entry as non-statistical port,,,,,,,,,,,,,,,,6234N 00707E,,,,,
NO,NO00,NOSID,Saevareid,Sævareid,NOFUS,,,,,,North Sea,4,NO0A2,,,,,2019: Change of statistical port (previously NOMAY),,,,2015: New entry as non-statistical port,,,,,,,,,,,,,,,,6011N 00546E,,,,,
NO,NO00,NOSIH,Siholmen,,NOTRD,,,,,,North Sea,4,NO060,,,,,2019: New entry as non-statistical port,,,,,,,,,,,,,,,,,,,,,,8.83949,63.73693,,
NO,NO00,NOSIS,Sunde,,NOHUS,,,,,,North Sea,4,NO0A2,,,,,2019: New entry as non-statistical port - Moved from List 1Bis,,,,2015: New entry - Currently not surveyed - Minor port,,,,,,,,,,,,,,,,5950N 00543E,,,,,
NO,NO00,NOSJE,Selje,,,X,,,,,North Sea,4,NO0A2,2023: Becomes a statistical port (reference statistical port was NOMAY),,,,,,,,,,,,2011: Reference statistical port defined,,,,,,,2004: New entry,,,,6202N 00521E,,6203N 00522E,5.346261501,62.04214478,,Selje
NO,NO00,NOSJV,Sjovegan,Sjøvegan,NOSAL,,,,,,North Sea,4,NO074,,,,,2019: New entry as non-statistical port,,,,,,,,,,,,,,,,,,,,,,17.83098,68.87612,,
NO,NO00,NOSKB,Skibotn,,NOSTF,,,,,,North Sea,4,NO074,,,,,,,,,2015: New entry as non-statistical port,,,,,,,,,,,,,,,6923N 02015E,,,,,,
NO,NO00,NOSKE,Skien,,NOPOR,,,,,,North Sea,4,NO091,,,,,,,,,2015: Change of ref stat port (previoulsy wrong code NOGVL),,,,2011: New entry as non-statistical port,,,,,,,,,,,5907.09N 00937.27E,,,,,,
NO,NO00,NOSKG,Skogsvag,Skogsvåg,NOBGO,,,,,,North Sea,4,NO0A2,,,,,2019: New entry as non-statistical port,,,,,,,,,,,,,,,,,,UNECE list to be update (status code to be updated),,,,,,,
NO,NO00,NOSKH,Skjarhalden,Skjærhalden,NOFRK,,,,,,North Sea,4,NO082,,,,,2019: New entry as non-statistical port,,,,,,,,,,,,,,,,,,,,,,11.03742,59.02467,,
NO,NO00,NOSKI,Skjerkoya,Skjerkøya,NOPOR,,,,,,North Sea,4,NO091,,,,,2019: New entry as non-statistical port,,,,,,,,,,,,,,,,,,,,,,9.63841,59.06116,,
NO,NO00,NOSKK,Stokksund,,NONFO,,,,,,North Sea,4,NO060,,,,,2019: Change of statistical port (previously NOAAF),,,,2015: New entry as non-statistical port,,,,,,,,,,,,,,,,6402N 01003E,,,,,
NO,NO00,NOSKN,Stokmarknes,,,X,,,,,North Sea,4,NO071,,,,,2019: Become statistical port (previously NOHAD),,,,,,,,2011: New entry as non-statistical port - Previously regrouped with Hadsel under code NOHAD,,,,,,,,,,,6834N 01453E,,,14.8,68.51666667,,Hadsel
NO,NO00,NOSKU,Skudneshavn,,NOHAU,,,,,,North Sea,4,NO0A1,,,,,2019: Change of statistical port (previously NOKAS),,,,,,,,2011: New entry as non-statistical port,,,,,,,,,,,,,,,,,
NO,NO00,NOSKV,Skalevik,Skålevik,NOBGO,,,,,,North Sea,4,NO0A2,,,,,2019: New entry as non-statistical port - Moved from List 1Bis,,,,,,,,,,,,,,,,,,,,6023N 00514E,,,,,
NO,NO00,NOSKX,Skogn,,NOTRD,,,,,,North Sea,4,NO060,,,,,,,,,"2015: New entry as non-statistical port (previous ref stat port: NOVER, until 2012)",,,,,,,,,,,,,,,6342N 01109E,,,,,,
NO,NO00,NOSKY,Skjervoy,Skjervøy,,X,,,,,North Sea,4,NO074,,2022: Becomes a statistical port (from 2020),,,2019: Change of statistical port (previously NO88A),,2017: Becomes a non-statistical port,,,,,,,2010: becomes statistical port,,,,,,2004: Re-introduced - Ex NO190,,2000: Deleted ,,7001N 02059E,,7002N 02100E,20.97286224,70.03353119,,Skjervøy
NO,NO00,NOSLG,Slagentangen,,NOTON,,,,,,North Sea,4,NO091,,,,,,,,,,,,,2011: New entry as non-statistical port,,,,,,,,,,,5919N 01030E,,,,,,
NO,NO00,NOSLM,Slemmestad,,NODRM,,,,,,North Sea,4,NO082,,,,,,,,,2015: New entry as non-statistical port,,,,,,,,,,,,,,,5946.51N 01029.49E,,,,,,
NO,NO00,NOSLX,Sortland,,,X,,,,,North Sea,4,NO071,,,,,,,,,,,,,,,,,,,,2004: Re-introduced,,2000: Deleted ,,6841N 01524E,,6842N 01526E,15.41205018,68.71550492,,Sortland
NO,NO00,NOSMO,Smola,Smøla,NOKSU,,,,,,North Sea,4,NO0A3,,,,,,,,,,,,,2011: Reference statistical port defined,,,,,,,2004: New entry,,,,6324N 00800E,,,,,,Smøla
NO,NO00,NOSNL,Standal,,NO88S,,,,,,North Sea,4,NO0A3,,,,,2019: Change of statistical port (previously NO88A),,"2017: Previously Ref stat port NO888 - Change of code: previously temporary code NO099 - Change in port name (previously: Store-Standal, Hjorundfjorden)",,2015: New entry as non-statistical port,,,,,,,,,,,,,,,6215N 00625E,,,,,,Standal
NO,NO00,NOSNS,Steinesjoen,Steinesjøen,NO88S,,,,,,North Sea,4,NO071,,,,,2019: Change of statistical port (previously NOBOX),,,,2015: New entry as non-statistical port,,,,,,,,,,,,,,,,6836N 01427E,,14.45961285,68.61868286,,Bø
NO,NO00,NOSNV,Snekkevik,,NOKRA,,,,,,North Sea,4,NO091,,,,,2019: New entry as non-statistical port,,,,,,,,,,,,,,,,,,,,,,9.30184,58.86133,,
NO,NO00,NOSOG,Sogndal,,,X,,,,,North Sea,4,NO0A2,2023: Becomes a statistical port (reference statistical port was NO88S),,,,2019: Change of statistical port (previously NO88A),,2017: Becomes a non-statistical port,,,,,,,,,,,,,2004: New entry,,,,6113N 00705E,,6114N 00706E,7.1,61.23333333,,Sogndal
NO,NO00,NOSOM,Sommaroy,Sommarøy,NOTOS,,,,,,North Sea,4,NO074,,,,,,,,,2015: New entry as non-statistical port,,,,,,,,,,,,,,UNECE list to be update (status code to be updated),,6937N 01800E,,,,,
NO,NO00,NOSOS,Svolvær Osan,,NOSVJ,,,,,,North Sea,4,NO071,,,,,2019: New entry as non-statistical port,,,,,,,,,,,,,,,,,,,,,,14.53873,68.23242,,
NO,NO00,NOSOV,Sovik,Sövik,NOAES,,,,,,North Sea,4,NO0A3,,,,,2019: Change of statistical port (previously NOSYK),,,,2015: New entry as non-statistical port,,,,,,,,,,,,,,,,6226N 00645E,,,,,
NO,NO00,NOSOY,Storoya,Storøya,NOHAU,,,,,,North Sea,4,NO0A1,,,,,2019: Change of statistical port (previously NOKAS),,,,2015: New entry as non-statistical port,,,,,,,,,,,,,,,,5925N 00514E,,,,,
NO,NO00,NOSPG,Sarpsborg,,NOFRK,,,,,,North Sea,4,NO082,,,,,2019: Change of statistical port (previously NOBRG),,,,,,,,2011: New entry as non-statistical port,,,,,,,,,,,5917N 01106E,,,,,,
NO,NO00,NOSPV,Spjelkavik,,NOAES,,,,,,North Sea,4,NO0A3,,,,,,,,,2015: New entry as non-statistical port,,,,,,,,,,,,,,,,6227N 00620E,,,,,
